ID	hapR	vpsR	vpsT	vpsR,vpsT	vpsR,hapR	vpsT,hapR	vpsR,vpsT,hapR
VC1143	-0.023271531	0.205751449	-0.116343713	-0.035746296	-0.021290642	-0.166581997	0.035554109
VC1144	0.053529736	-0.292633192	-0.100802965	-0.298764946	-0.326120456	-0.006452533	-0.02415442
VC1145	0.061686723	-0.020216321	0.148544077	0.038424375	-0.175686529	0.21193187	0.053378821
VC1146	0.880045316	0.379682167	0.482877149	0.498561195	1.10006159	-0.012937873	1.353329117
VC1147	0.026547156	0.309343447	0.221561476	-0.162779541	1.228954642	0.420011184	0.196814324
VC1148	0.316130219	0.31240124	0.184998271	0.336047104	0.485490789	0.124373722	-0.176286758
VC1149	-0.185870031	-0.181231112	-0.292060948	-0.118080463	-1.00450374	-0.220656395	1.116466772
VC1150	0.391602664	-0.07217042	-0.278793185	0.23108256	0.506736999	-0.104863809	0.147888517
VC1151	-0.12604816	1.185720045	0.835718284	0.839488968	0.704871609	0.664514115	0.417655222
VC1152	-0.348572688	0.598382104	0.485659442	0.475169338	0.356359746	0.243891036	0.068779991
VC1153	0.108198892	0.93815026	0.454816009	0.790443933	0.259052872	0.335764203	0.405696675
VC1154	0.118287066	-0.078389591	0.086662741	0.130177282	-0.22090436	-0.032791124	-0.394304865
VC1155	-0.377971935	0.316232282	-0.118253222	-0.709232034	1.043222139	-0.665434962	0.097093458
VC1156	0.404239229	0.669011714	0.081300786	-0.023923161	0.218033823	0.233047124	-0.132375493
VC1157	0.567012094	0.016090458	-0.193862469	-0.10293345	-0.252081462	0.168009844	-0.367776327
VC1158	0.010347941	-0.229611053	-0.475980078	-0.265810761	-0.201388335	-0.252963167	-0.567059134
VC1159	0.105970332	0.080974301	0.157223922	0.208735235	-0.305520828	0.365053925	0.177118682
VC1160	0.03635329	-0.13732904	0.115040431	-0.176537055	-0.355012883	0.115041935	-0.109473376
VC1161	-0.012985079	-0.338302387	-0.262834984	-0.451484976	-0.239462801	0.019246253	-0.515078181
VC1162	-0.229267496	0.068985512	0.34007084	0.214473409	0.959041154	0.014706523	-0.015072787
VC1163	0.00068856	0.32644074	0.521408048	0.680215765	0.395711761	0.386372568	0.760823378
VC1164	-0.176683114	0.198720064	0.296705999	0.373834786	0.319995037	-0.124829032	0.251394297
VC1165	0.016375305	0.749230537	-0.015493498	0.381415086	0.379007921	0.556035128	0.21423287
VC1166	0.018631379	0.030486848	0.080974289	0.125279171	0.178851121	0.009251996	0.312413087
VC1167	-0.073680097	0.522457315	0.527486097	0.790813708	0.699784103	0.562803858	0.347156304
VC1168	1.2421434	-1.12029796	-1.088856465	-1.026295225	0.875556594	0.308192516	0.275762479
VC1169	0.042676197	-0.508522731	-0.603556372	-0.301644355	-0.182936058	-0.091099836	-0.370584491
VC1170	-0.02310427	-0.127203836	-0.205209843	-0.174921665	-0.088412654	-0.142656724	-0.200659576
VC1171	0.088858017	-0.08267624	-0.004426656	-0.014634918	-0.345032404	0.254939977	-0.195062771
VC1172	0.063283363	-0.017067569	-0.105311938	-0.149195192	0.757001709	-0.157306714	-0.089394104
VC1173	-0.07718196	0.20019595	0.233605963	0.621289336	0.393681985	0.210750155	0.355564147
VC1174	-0.047283648	0.23980449	0.182853416	0.213642128	0.467629689	0.012547961	-0.078437425
VC1175	0.01244635	0.339841197	0.469626545	0.7993605	1.291884199	0.5734536	0.944304757
VC1176	0.140143672	0.003588194	-0.035040069	0.016170266	0.318394809	-0.109071025	0.307894955
VC1177	-0.072707044	-0.115009561	-0.201182643	-0.006284035	0.165955003	0.113774233	-0.146290481
VC1178	-0.117941805	-0.282989467	-0.293049804	-0.216145639	-0.169993825	-0.166386897	0.160077143
VC1179	-0.23352802	-0.268307035	-0.26633196	-0.117681615	0.047807515	0.245485444	0.578558646
VC1180	-0.106462789	-0.109057296	0.062606989	0.165188025	0.401097583	-0.088688469	0.243918596
VC1181	-0.110736205	0.422782188	0.423524245	0.321279711	0.629815384	0.351972585	0.565791465
VC1182	0.012158641	0.041587199	0.024761479	0.109198845	0.238839515	-0.097425559	-0.070720722
VC1183	0.932760527	-0.098662817	0.051279845	-0.166732376	-0.360423627	0.30211895	-0.151564673
VC1184	0.786930476	-0.308291694	-0.250200707	-0.251856903	-0.14038145	0.133006891	-0.286522799
VC1185	0.35905005	0.744742268	0.480862741	0.337518623	1.774246812	0.144183278	0.995957657
VC1186	0.304880661	-0.15250005	0.120435328	-0.132976747	0.49253033	0.11123699	-0.087821879
VC1187	-0.121899053	0.519938529	0.459427155	-0.058078201	0.68211571	0.215127105	0.746208507
VC1188	0.00743982	-0.283418909	-0.29247669	-0.322762843	0.406722517	0.000290711	0.06805928
VC1189	0.154070102	1.002450172	0.125001192	0.474427605	-0.286083124	-0.016241767	0.450737752
VC1190	0.235694465	-1.510659349	-1.578516022	-1.691078683	0.151261742	0.838216018	-0.510920132
VC1191	0.097983019	-0.309059906	-0.461307097	-0.483696153	2.274088795	-0.200257261	2.003146582
VC1192	0.251889709	0.460283156	0.218001942	0.124859974	2.459385005	0.09550728	#DIV/0!
VC1193	0.112427983	1.202682814	1.621581886	2.090805354	-0.838468635	1.570718737	2.479589404
VC1194	0.180913002	0.247212888	0.07510235	-0.009632371	0.194322942	-0.239715074	-0.034005154
VC1195	0.132122348	-0.665189989	-0.382401642	-0.48822744	-0.485486555	-0.103517999	-0.737181575
VC1196	-0.04980929	0.379882038	0.657709183	0.656866995	1.557484096	1.191414855	0.186530592
VC1197	0.371394438	0.106026722	-0.005436773	0.144172243	0.291093811	0.310747849	0.239752245
VC1198	0.257366093	-0.253664803	-0.229026938	-0.41011409	0.487470492	-0.171424364	-0.010640634
VC1199	-0.025759676	0.010867152	0.09202533	0.103848682	0.0384581	0.106353643	0.119572768
VC1200	0.532156392	0.173065115	0.201801552	0.239175001	0.100388495	0.205437753	-0.189441196
VC1201	-0.157912404	-0.023931964	-0.245651635	-0.170725721	-0.17802031	-0.222638442	-0.266427438
VC1202	0.160804523	-0.030459908	0.009630575	-0.004248022	-0.082462436	0.114296002	0.233302425
VC1203	1.346883606	-0.396985096	0.234115907	0.14859741	0.878201824	0.278448344	-0.115063886
VC1204	1.079566361	-0.098559989	-0.097442621	0.108150677	0.517385205	0.083145525	0.383148197
VC1205	1.008325259	0.035495736	0.186939734	0.463583062	0.641681219	0.072440701	0.684978007
VC1206	1.598082892	0.273450278	0.047161745	0.131763242	1.168720956	0.4049843	1.168942228
VC1207	0.35542831	-0.257801554	-0.316527724	-0.434492325	-0.51325906	-0.101526225	-0.815349578
VC1208	0.132092783	-0.083029633	0.10868412	0.006222111	-0.557275281	0.420391957	-0.092035255
VC1209	0.071051924	-0.084905207	0.222859553	0.027113211	-0.075144445	0.460298399	-0.285455035
VC1210	0.053488438	-0.30606515	-0.082622717	-0.056321199	-0.11300584	-0.282908618	0.021717559
VC1211	0.351802476	-0.278829382	-0.072949242	-0.420937276	-0.650671612	0.235197029	-0.529845361
VC1212	0.431919623	0.054255552	-0.098597256	-0.04023577	1.556169653	0.098047554	0.137780898
VC1213	-0.251947804	0.526594186	0.237179474	0.306744762	-0.035582163	0.118253544	-0.297612797
VC1214	-0.371775405	-0.093090846	0.103445226	-0.342794532	0.001580806	0.657171863	-0.222116374
VC1215	0.135783489	0.008547554	0.177086845	-0.111789198	0.139556981	0.309605384	0.046856326
VC1216	0.205393071	-0.092304411	-0.477880715	-0.709958097	-0.936196665	-0.217037867	-0.606484821
VC1217	0.363273568	-0.040601738	0.36707072	0.074749911	0.820184013	0.280272092	0.591729351
VC1218	0.307153981	-0.041896767	-0.346209222	-0.072381719	-0.348940381	0.041225446	0.336563705
VC1219	-0.164778075	-0.111862932	-0.04647314	-0.070787627	0.001598001	0.005642536	0.075370868
VC1220	-0.259701208	0.283332693	-0.243193018	-0.145814769	-0.045040621	1.084896343	-0.118929199
VC1221	0.708526483	0.031922495	0.208354639	0.103424687	0.986670872	0.679097476	1.179947845
VC1222	0.714013879	-0.051070926	0.234623449	0.077698333	1.129705935	0.587030405	1.026466856
VC1223	0.08664661	0.116329925	-0.00867919	-0.277450533	1.122356057	0.19569011	0.48089216
VC1224	0.095480617	-0.210437542	-0.244430957	-0.386119623	-0.391744265	0.11328105	-0.484587554
VC1225	-0.039761531	0.036098326	0.117124976	-0.071554222	0.027118241	0.043928388	-0.336034698
VC1226	0.124286947	0.083808865	0.150186387	0.112662562	-0.096370121	-0.029542628	0.101886827
VC1227	-0.145289629	-0.634637586	-0.3301919	-0.315593217	-0.059338936	-0.096200506	-0.117020316
VC1228	0.147084386	-0.701733297	-0.987690148	-1.176813125	0.140570469	0.562975303	0.030065041
VC1229	1.043720565	-0.093563128	-0.108105691	0.075291502	0.33180644	-0.01615549	0.129955105
VC1230	-0.131915723	-0.200949096	0.271365033	0.138197449	1.586397951	0.688811966	3.341949513
VC1231	0.132785374	1.110207077	0.999896508	1.138566494	1.732816163	0.369126973	0.869062611
VC1232	-0.064847401	-0.156958946	0.033064645	-0.083644988	-0.014631384	-0.107928931	-0.057952383
VC1233	0.039783855	-0.006200824	0.052824002	0.080974194	0.220426564	0.187919827	0.18289776
VC1234	-0.185399231	-0.211613158	-0.549595761	-0.345174833	0.672709832	-0.354731138	-0.160624751
VC1235	-0.697397761	-0.153627564	-0.154350669	-0.116735516	1.155922164	-0.019234409	1.22250195
VC1236	0.079423803	0.106423254	0.250844603	0.280232206	0.264918198	0.468583067	0.937233766
VC1237	0.615817273	-0.061562499	0.103923786	0.177041172	0.279702448	0.095198282	-0.135101382
VC1238	0.463067882	-0.098060958	0.898810116	0.103403768	0.918780292	0.086313304	-0.17863515
VC1239	0.441043621	-0.222653962	0.039373019	-0.058297579	0.407979949	0.155863773	0.348413667
VC1240	-0.056745323	0.141950489	-0.219972201	-0.118110524	0.618635067	0.408519453	0.317832103
VC1241	-0.00890165	0.133328298	0.385279463	0.25325023	-0.047872685	-0.010114567	-0.224083238
VC1242	0.66807339	-3.3924E-05	-0.239684996	0.274683226	-0.142641451	-0.104214467	-0.384495543
VC1243	-0.097738262	0.020838194	-0.056801033	0.247366685	#DIV/0!	-0.053509853	#DIV/0!
VC1244	-0.12433482	-0.003762826	0.202464898	-0.080539979	-0.047017297	-0.076292618	0.455770546
VC1245	-0.057187177	-0.029604299	0.061166399	-0.076127361	0.075927607	0.209104313	-0.057076105
VC1246	-0.048729855	0.18375989	0.298016956	0.155387241	0.050295675	0.102620486	-0.31649665
VC1247	0.759540904	-0.015032131	0.0736883	0.174501497	0.516073402	0.188037633	-0.024067457
VC1248	0.367007712	0.138636184	0.144623828	0.137833578	0.436354376	0.216763931	0.224243655
VC1249	-0.061402471	-0.174006719	-1.254692288	-0.522122671	-1.714654452	-0.559360061	-0.80060641
VC1250	-0.247069341	-0.15112922	-0.398302365	-0.204143885	-0.005280469	-0.202518415	0.056846533
VC1251	-0.091847589	0.109181478	-0.009693826	0.155207554	0.391177581	-0.09775296	0.385530896
VC1252	-0.050533196	-0.09437478	-0.305382189	-0.368713436	-0.452681833	-0.162931453	-0.523231481
VC1253	-0.098012475	0.421823345	0.059828821	0.352095606	#DIV/0!	0.019029845	0.535251802
VC1254	0.208792378	-0.061794568	-0.133026551	-0.017706923	0.311967998	0.031934784	0.207459935
VC1255	-0.005945538	-0.100402316	-0.202902431	-0.032729331	0.451220275	-0.0881151	-0.126932707
VC1256	0.013597554	0.018167244	-0.004447551	0.116171667	0.256891112	0.123301967	0.326391853
VC1257	-0.023773908	0.081755661	-0.06395353	-0.043997568	-0.08924023	-0.010477768	-0.160235167
VC1258	0.160492743	-0.014636747	0.136542468	0.045024994	0.399731451	0.021426449	0.012567321
VC1259	-0.167000863	-0.25963272	-0.159908401	0.038111499	-0.153428135	-0.053611135	0.416646232
VC1260	0.049075289	0.0251824	0.075209969	-0.004462018	0.041731714	0.347603544	0.063875626
VC1261	-0.085483352	-0.263073233	0.089826701	0.052261678	-1.028216335	0.041519267	0.585515288
VC1262	0.088334532	1.416650538	0.160821157	1.366775139	0.368268577	0.535028021	0.390085217
VC1263	0.028780993	0.112784416	0.403316931	0.266169269	0.259638604	0.382601132	0.211522467
VC1264	-0.015942486	-0.433922421	-0.682408487	-0.436054781	0.124817103	-0.279571633	0.618259021
VC1265	-0.19850996	-0.309336289	-0.246798093	-0.2780938	0.250597068	0.188702531	0.242245783
VC1266	-0.050021968	-0.301030533	0.044321115	-0.197173696	0.320096324	0.128059648	0.311708046
VC1267	-0.039280877	0.100679782	0.184602148	0.013177176	0.671097896	0.458180417	0.396926821
VC1268	-0.005152623	-1.324352123	-0.740865611	-1.208982459	-0.844834795	-0.307598468	0.358481549
VC1269	0.228334265	-0.237373303	0.085785949	-0.120716986	-0.410089671	0.345135828	-0.110381842
VC1270	-0.031033557	-0.155812075	-0.126696258	-0.180073902	-0.138724588	0.029149381	-0.027800775
VC1271	0.341939968	0.008472398	-0.063104011	0.053877264	1.873785088	0.21546985	2.399328167
VC1272	0.007948662	0.17469467	0.580208011	0.662848604	0.524142379	0.901974327	1.311771034
VC1273	-0.288801833	-0.213159995	-0.019986122	0.022631731	0.490354963	0.318487447	-0.214904885
VC1274	0.125941104	-0.095363844	0.057945765	0.006712118	0.31502438	0.049508723	0.279997706
VC1275	0.10803488	0.118728601	-0.007262118	-0.019468287	-0.065423819	0.138095651	0.018351794
VC1276	0.23489693	0.236876645	0.263852159	0.13460348	0.474402527	0.266148264	0.448293295
VC1277	1.761948681	-0.196862627	-0.351166929	-0.255780399	0.576381434	-0.278258582	-0.038168525
VC1278	-0.157305115	-0.12106854	0.021589234	-0.091164364	0.032151687	-0.048270708	0.401393677
VC1279	-0.626044302	0.271771483	-0.128532165	0.006208966	-0.274595618	-0.031888923	-0.014662705
VC1280	0.105265186	0.192640648	0.079248877	0.43265332	0.554054507	0.468336498	0.262875743
VC1281	1.756579379	0.222960201	0.038380666	0.694712648	0.040338899	-0.039274142	-0.001284713
VC1282	-0.119532894	-0.139717551	0.037633297	0.214410223	-0.086850693	-0.0064109	0.116151179
VC1283	-0.064474673	0.026879687	0.151243063	0.110121014	-0.015872372	0.180810787	0.272323018
VC1284	0.005958314	0.00217934	-0.205088823	-0.116473523	0.373304802	0.018289659	-0.144625566
VC1285	-0.07589866	0.046878659	0.023181608	-0.11935183	0.339414004	-0.030652307	0.326485767
VC1286	0.333924751	-0.13301935	0.025524324	-0.267371496	0.231201223	0.172385712	-0.115090477
VC1287	0.013473181	-0.162727748	0.021722092	-0.058932447	0.205591867	0.046965406	0.182417078
VC1288	-0.154654646	-0.686929636	-0.54153916	-0.779796818	-0.566240036	-0.223797509	-0.396785248
VC1289	-0.3084787	-0.223917022	-0.245786943	-0.078511368	-0.361465508	0.146042047	-0.480982034
VC1290	0.385242625	-0.073451998	-0.232543322	-0.285044177	0.025499165	-0.122929882	0.426468945
VC1291	-0.095744721	-0.110809046	-0.228821248	-0.112936894	-0.103961635	-0.116797966	-0.037148869
VC1292	0.292767044	0.258887983	0.063045852	-0.148780629	0.075976203	-0.037642857	-0.311519438
VC1293	0.569576761	-0.478895612	-0.608618796	-0.386895055	-0.461976468	-0.103013324	0.186604216
VC1294	-0.575401213	0.370954565	0.220576408	0.279924075	-0.074480838	0.013238181	-0.076676591
VC1295	-0.262939822	0.305709245	0.430651843	0.478509861	0.287547407	-0.057146496	0.65260077
VC1296	-0.094289699	-0.117439028	-0.003976728	-0.327211894	2.166284805	0.110748463	1.978277558
VC1297	0.05335943	-0.047763501	0.009135841	-0.016005205	0.19103719	0.095363509	0.077841877
VC1298	0.148965381	1.145718895	1.112637308	1.065016702	1.457943385	1.219184671	0.160742931
VC1299	-0.110819233	0.913574705	0.963577664	0.925691641	0.800070235	0.259678472	-0.028978865
VC1300	-0.0954873	-0.194760852	-0.095230549	-0.231571664	0.653259414	0.339340864	0.312294463
VC1301	0.517787827	-0.777355359	-0.80686059	-0.80017735	1.743313251	0.740417967	0.584733701
VC1302	0.216232316	0.35482525	0.017842779	-0.030732974	0.382207165	-0.084645193	-0.216020268
VC1303	-0.162315833	-0.272147494	-0.495059005	-0.391983228	-0.162557672	-0.140230948	0.034704712
VC1304	0.292384865	-0.147589566	-0.109897847	-0.184336045	0.309524403	0.081112132	0.098391499
VC1305	-0.008334144	0.144850736	0.127147403	-0.038223025	-0.059449705	-0.083626784	-0.156413839
VC1306	-0.084117839	-0.039221699	0.153717656	-0.126536394	-0.018107917	0.26767263	-0.077927261
VC1307	-0.062754837	0.03449802	0.328823533	0.155063091	0.023240739	0.290278407	-0.080031321
VC1308	-0.070404198	-0.161064494	0.017866901	-0.060255659	-0.162355266	0.23050266	0.350404338
VC1309	-0.153838247	0.068646765	-0.024958438	0.019318881	-0.189013653	0.024919687	0.189640629
VC1310	-0.365103513	-0.019776988	0.224305707	0.080761631	-0.055681706	0.261204593	0.662675915
VC1311	-0.222862225	0.242627469	0.327976807	0.374997879	0.762368103	0.12610295	0.395584567
VC1312	0.398958406	-0.614240043	-0.4262029	-0.675602069	0.830793744	0.368220316	0.657229167
VC1313	-0.017314115	-0.331201279	-0.206553435	-0.418986112	0.529394153	0.21130021	0.423611171
VC1314	0.258356561	1.464531908	-0.267418636	-0.219232889	0.200349771	0.036398153	-0.184747482
VC1315	-0.11664561	0.252630522	-0.127995214	0.071215347	-0.305438084	-0.035103592	0.194721159
VC1316	0.16519313	-0.362502388	-0.488855698	-0.600552839	-0.252785426	-0.130644203	-0.089705335
VC1317	-0.035445902	-0.303081197	-0.099343565	-0.242381152	-0.248528308	0.10259444	0.028827713
VC1318	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
VC1319	-0.181888863	-0.628904807	-0.508778622	-0.826822893	-0.824173804	-0.21794481	-0.493456763
VC1320	-0.221664499	-0.549936379	-0.45747159	-0.775778272	-0.767959596	-0.141305066	-0.684489178
VC1321	-0.024906316	0.347147235	0.150634113	0.105547122	0.200118609	0.111103191	0.341956791
VC1322	0.18952286	-0.065176399	0.095099843	0.070676658	-0.210698394	0.274729082	-0.053163781
VC1323	0.784300869	0.193633649	0.158817925	0.149833605	-0.120421845	0.211038106	0.579922424
VC1324	0.227757529	-0.389302527	-0.240429304	-0.282906599	0.396444403	-0.050421351	-0.3506538
VC1325	0.953765676	-0.425897282	-0.283348657	-0.444560497	0.448313992	0.980266556	-0.074011736
VC1326	-0.06373591	-0.133864853	-0.112877221	-0.000926936	0.935015705	0.133306927	0.126513162
VC1327	0.817498019	-0.522466251	-0.240809307	-0.335898827	1.159908288	1.103640295	-0.276242393
VC1328	0.186129937	-0.029675377	-0.161557355	0.117477054	0.119800862	0.088067339	0.230176983
VC1329	0.192938308	0.959641594	1.009677912	0.963553279	0.61952204	0.334143803	0.04591335
VC1330	0.126218977	0.343398761	0.537638182	0.266040796	0.392954479	0.244185505	0.357746506
VC1331	0.33513506	0.426267359	-0.010644456	0.273823613	#DIV/0!	-0.157316636	0.246649476
VC1332	-0.078808093	0.055048526	0.107440144	-0.063394118	0.014742441	-0.004752819	-0.131985056
VC1333	0.362316892	0.434965447	-0.245565325	0.098453615	-0.673736231	-0.121051993	0.021305527
VC1334	0.842542493	-0.154553631	0.256032607	0.017415351	1.081145872	0.277177052	0.840274159
VC1335	-0.177061742	0.022927003	0.038443781	0.15469266	0.15832882	-0.056207147	0.808177083
VC1336	0.342397084	-0.31948255	-0.175914927	-0.214465436	0.041406752	0.018375564	-0.367752597
VC1337	0.168234711	-0.079516437	0.027600553	0.203558636	0.274783014	0.184932969	0.403586975
VC1338	0.040871887	-0.03485829	0.021976854	-0.123448907	-0.020065329	0.251816538	0.980138351
VC1339	-0.089586877	-0.142038265	0.189358489	0.155724534	0.156485389	0.210289495	0.172341487
VC1340	0.342430646	0.074478459	0.070359878	-0.13925387	0.482522249	-0.274908565	-0.648905224
VC1341	-0.191850005	-0.609176646	0.042074022	-0.242938119	-0.651019156	-0.180158796	0.294243504
VC1342	-0.185332353	-0.07614812	0.063758701	-0.0607905	-0.194295362	0.128031868	0.184586422
VC1343	-0.265502295	0.356261641	-0.443639823	-0.72036453	-0.544853513	0.21401239	-0.448280846
VC1344	0.292590271	-0.268191004	-0.176697823	-0.146170409	0.10790446	-0.126401728	0.047614079
VC1345	0.193002598	0.035798841	0.327613038	0.143437645	0.01940068	0.286965006	-0.04432287
VC1346	-0.024289183	-0.027606155	-0.17302623	-0.026004696	-0.133227138	-0.040335515	-0.169262806
VC1347	-0.067996933	0.017525741	0.185259407	0.043091636	-0.118895888	0.18942857	-0.033535267
VC1348	0.066977324	-0.407242697	-0.055470887	-0.181376265	0.106891011	0.073957203	-0.202675631
VC1349	-0.11339772	-0.37217949	-0.131288669	-0.100001092	-0.227588837	-0.226430325	0.183143375
VC1350	0.502080586	-0.125320152	0.212785675	0.061893286	0.520465478	0.063185685	0.021335291
